index_scraped,Strasse,Nummer,Letter,Postleitzahl,Ort,Anzahl Zimmer,Flaeche m2,Preis CHF,Total,Schweiz,Ausland,Mann,Frau,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90 und mehr,Ledig,Verheiratet,Verwitwet,Geschieden,Unverheiratet,In eingetrage-ner Partner-schaft,Aufgelöste Partnerschaft
749_flat,dettigenstr.,1,b,3037,herrenschwanden,5.5,138,3210,1813,1611,202,885,928,83,75,80,69,55,89,117,140,138,136,126,117,133,115,118,126,52,24,20,773,816,66,148,0,8,1
745_flat,dettigenstr.,1,b,3037,herrenschwanden,2.5,,1490,1813,1611,202,885,928,83,75,80,69,55,89,117,140,138,136,126,117,133,115,118,126,52,24,20,773,816,66,148,0,8,1
726_flat,dettigenstr.,3,,3037,herrenschwanden,4.5,153,3195,1813,1611,202,885,928,83,75,80,69,55,89,117,140,138,136,126,117,133,115,118,126,52,24,20,773,816,66,148,0,8,1
724_flat,dettigenstr.,3,,3037,herrenschwanden,3.5,98,2310,1813,1611,202,885,928,83,75,80,69,55,89,117,140,138,136,126,117,133,115,118,126,52,24,20,773,816,66,148,0,8,1
750_flat,dettigenstr.,1,c,3037,herrenschwanden,3.5,82,1990,1813,1611,202,885,928,83,75,80,69,55,89,117,140,138,136,126,117,133,115,118,126,52,24,20,773,816,66,148,0,8,1
1102_home,dialogweg,6,,8050,zuerich,,40,1200,29132,18270,10862,14904,14228,1640,1461,1297,1213,1543,3236,3651,2981,2439,1974,1729,1519,1111,868,724,619,482,370,275,16196,9608,892,2261,3,152,20
134_home,diebold-schilling-str.,31,,6004,luzern,2.0,,1010,9445,7274,2171,4533,4912,402,321,383,328,528,892,973,822,735,694,693,580,516,445,367,288,211,158,109,5417,2818,349,815,0,42,3
1321_flat,doeltschiweg,23,,8055,zuerich,4.5,123,4470,19907,15064,4843,9637,10270,1083,1265,1158,804,791,1253,1952,1755,1887,1621,1368,1102,915,688,586,554,435,376,314,10977,6425,759,1620,0,97,29
244_immo,doerflistr.,112,,8050,zuerich,3.5,69,3780,29132,18270,10862,14904,14228,1640,1461,1297,1213,1543,3236,3651,2981,2439,1974,1729,1519,1111,868,724,619,482,370,275,16196,9608,892,2261,3,152,20
243_immo,doerflistr.,112,,8050,zuerich,3.5,69,3700,29132,18270,10862,14904,14228,1640,1461,1297,1213,1543,3236,3651,2981,2439,1974,1729,1519,1111,868,724,619,482,370,275,16196,9608,892,2261,3,152,20
1323_flat,doerflistr.,112,,8050,zuerich,3.5,69,4380,29132,18270,10862,14904,14228,1640,1461,1297,1213,1543,3236,3651,2981,2439,1974,1729,1519,1111,868,724,619,482,370,275,16196,9608,892,2261,3,152,20
245_immo,doerflistr.,112,,8050,zuerich,3.5,65,3800,29132,18270,10862,14904,14228,1640,1461,1297,1213,1543,3236,3651,2981,2439,1974,1729,1519,1111,868,724,619,482,370,275,16196,9608,892,2261,3,152,20
97_immo,doerflistr.,60,,8050,zuerich,1.5,38,1350,29132,18270,10862,14904,14228,1640,1461,1297,1213,1543,3236,3651,2981,2439,1974,1729,1519,1111,868,724,619,482,370,275,16196,9608,892,2261,3,152,20
254_immo,doerflistr.,112,,8050,zuerich,2.5,50,3160,29132,18270,10862,14904,14228,1640,1461,1297,1213,1543,3236,3651,2981,2439,1974,1729,1519,1111,868,724,619,482,370,275,16196,9608,892,2261,3,152,20
253_immo,doerflistr.,112,,8050,zuerich,3.5,65,3700,29132,18270,10862,14904,14228,1640,1461,1297,1213,1543,3236,3651,2981,2439,1974,1729,1519,1111,868,724,619,482,370,275,16196,9608,892,2261,3,152,20
75_immo,doerflistr.,40,,8050,zuerich,3.5,78,1975,29132,18270,10862,14904,14228,1640,1461,1297,1213,1543,3236,3651,2981,2439,1974,1729,1519,1111,868,724,619,482,370,275,16196,9608,892,2261,3,152,20
252_immo,doerflistr.,112,,8050,zuerich,3.5,72,3680,29132,18270,10862,14904,14228,1640,1461,1297,1213,1543,3236,3651,2981,2439,1974,1729,1519,1111,868,724,619,482,370,275,16196,9608,892,2261,3,152,20
317_immo,doerflistr.,11,,8057,zuerich,2.5,60,2280,21729,15069,6660,10803,10926,1261,1099,913,804,1209,2206,2491,2117,1748,1499,1361,1234,899,773,662,579,383,307,184,12664,6581,664,1679,0,116,25
288_immo,doerflistr.,112,,8050,zuerich,3.5,65,3680,29132,18270,10862,14904,14228,1640,1461,1297,1213,1543,3236,3651,2981,2439,1974,1729,1519,1111,868,724,619,482,370,275,16196,9608,892,2261,3,152,20
641_home,dolderstr.,96,,8032,zuerich,1.0,27,1590,17958,12875,5083,8544,9414,889,792,720,624,784,1337,1779,1658,1458,1322,1355,1140,900,822,716,628,447,337,250,10064,5638,652,1471,3,111,19
649_home,dolderstr.,10,,8032,zuerich,2.5,62,2300,17958,12875,5083,8544,9414,889,792,720,624,784,1337,1779,1658,1458,1322,1355,1140,900,822,716,628,447,337,250,10064,5638,652,1471,3,111,19
158_flat,dolderweg,4,,4058,basel,3.5,74,1710,25949,15973,9976,12917,13032,1401,1212,1036,988,1187,2099,2639,2512,2015,1573,1655,1609,1395,1203,1092,915,681,442,295,12920,9307,1161,2457,3,92,9
406_immo,donnerbuehlweg,39,,3012,bern,3.5,,1820,14314,11508,2806,6823,7491,836,550,435,372,612,1543,1970,1554,1150,877,821,839,647,553,507,400,301,195,152,8815,3884,427,1119,1,59,9
649_immo,donnerbuehlweg,3,,3012,bern,1.0,20,770,14314,11508,2806,6823,7491,836,550,435,372,612,1543,1970,1554,1150,877,821,839,647,553,507,400,301,195,152,8815,3884,427,1119,1,59,9
476_flat,dorfbachstr.,64,,3098,koeniz,4.0,76,1630,11621,9178,2443,5407,6214,617,636,572,579,560,644,731,801,793,707,799,755,717,641,578,566,435,286,204,5061,4823,646,1064,1,23,3
526_flat,dorfbachstr.,58,,3098,koeniz,4.5,90,1000,11621,9178,2443,5407,6214,617,636,572,579,560,644,731,801,793,707,799,755,717,641,578,566,435,286,204,5061,4823,646,1064,1,23,3
1894_home,dorfstr.,48,,4057,basel,3.0,66,1490,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1348_immo,dorfstr.,46,,4057,basel,2.5,97,1800,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1672_flat,dorfstr.,73,a,8912,obfelden,2.0,,1205,5779,4558,1221,2857,2922,353,358,335,319,303,332,386,418,426,407,482,379,292,284,283,223,104,59,36,2535,2603,217,410,0,13,0
1710_immo,dorfstr.,48,,4057,basel,3.5,68,1490,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1208_flat,dorfstr.,8,b,8483,kollbrunn,2.5,63,1460,3069,2332,737,1535,1534,177,183,166,140,145,173,221,244,208,223,240,255,178,150,109,106,82,47,22,1317,1315,143,287,0,4,3
668_home,dorfstr.,49,,8037,zuerich,3.5,75,2700,16065,11680,4385,7898,8167,895,619,502,383,535,1530,2197,1947,1555,1146,1068,927,733,531,444,357,260,225,211,10244,3813,519,1337,0,129,23
1207_flat,dorfstr.,8,b,8483,kollbrunn,3.5,98,1940,3069,2332,737,1535,1534,177,183,166,140,145,173,221,244,208,223,240,255,178,150,109,106,82,47,22,1317,1315,143,287,0,4,3
1847_home,dorfstr.,10,,4057,basel,1.5,42,1050,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1516_flat,dorfstr.,93,,8706,meilen,2.5,75,2150,14539,11076,3463,6963,7576,775,832,795,674,609,573,734,1034,1132,1136,1226,1121,850,705,690,678,492,285,198,6193,6291,701,1272,0,74,8
1563_flat,dorfstr.,53,,8954,geroldswil,4.0,90,1925,4166,3191,975,2045,2121,213,267,254,206,174,207,245,319,273,300,279,290,279,240,209,181,122,79,29,1705,1846,186,416,0,12,1
1244_flat,dorfstr.,38,,8310,grafstal,2.5,57,1700,1505,1132,373,783,722,76,89,91,115,98,68,64,75,142,146,159,113,89,68,54,33,20,5,0,649,708,39,103,0,6,0
1242_flat,dorfstr.,49,,8546,kefikon,2.5,60,1790,1970,1587,383,1002,968,110,125,84,77,115,125,151,161,133,114,154,168,109,111,93,77,33,22,8,842,879,84,164,0,1,0
2248_immo,dornacherstr.,9,,6003,luzern,3.0,72,2210,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
1457_home,dornacherstr.,240,,4053,basel,2.5,,1515,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
1436_home,dornacherstr.,34,,4053,basel,2.0,57,1310,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
1427_home,dornacherstr.,329,,4053,basel,1.0,,1100,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
1426_home,dornacherstr.,89,,4053,basel,1.5,38,1100,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
1419_home,dornacherstr.,109,,4053,basel,1.0,36,1030,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
1736_immo,dornacherstr.,79,,4053,basel,1.0,29,1650,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
2267_immo,dornacherstr.,9,,6003,luzern,3.0,,2220,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
1421_home,dornacherstr.,240,,4053,basel,1.0,,1055,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
1483_home,dornacherstr.,149,,4053,basel,3.5,86,1800,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
1467_immo,dornacherstr.,140,,4053,basel,3.0,63,1550,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
1339_immo,dornacherstr.,275,,4053,basel,4.0,73,1910,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
1196_home,dornacherstr.,11,,4020,basel,2.0,33,1150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701_immo,dornacherstr.,79,,4053,basel,2.0,46,2350,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
123_home,dornacherstr.,9,,6003,luzern,3.0,,2240,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
1495_home,dornacherstr.,275,,4053,basel,3.5,73,1910,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
1411_immo,dornacherstr.,246,,4053,basel,1.5,,1095,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
2355_immo,dornacherstr.,15,,6003,luzern,3.0,63,1580,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
217_flat,dornacherweg,104,,4153,reinach,5.5,104,1950,19192,14618,4574,9182,10010,748,860,932,945,964,799,969,1013,1194,1390,1516,1517,1376,1088,1169,1084,840,545,243,7390,8700,1213,1849,1,35,4
634_flat,dr.zuber-str.,2,a,3072,ostermundigen,2.5,52,1370,17732,12191,5541,8604,9128,979,877,838,746,946,1231,1314,1308,1201,1191,1204,1172,995,923,970,764,535,313,225,7934,7133,938,1691,2,30,4
656_flat,dr.zuber-str.,4,b,3072,bern,5.5,,715,17732,12191,5541,8604,9128,979,877,838,746,946,1231,1314,1308,1201,1191,1204,1172,995,923,970,764,535,313,225,7934,7133,938,1691,2,30,4
1696_immo,drahtzugstr.,45,,4057,basel,6.5,160,4980,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1834_home,drahtzugstr.,34,,4057,basel,1.0,28,890,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1850_home,drahtzugstr.,34,,4057,basel,2.0,,1090,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1946_home,drahtzugstr.,45,,4057,basel,3.0,99,2980,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1733_immo,drahtzugstr.,45,,4057,basel,4.5,93,2980,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1657_immo,drahtzugstr.,34,,4057,basel,1.0,23,865,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1675_immo,drahtzugstr.,34,,4057,basel,2.0,37,1240,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1949_home,drahtzugstr.,45,,4057,basel,,20,180,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1661_immo,drahtzugstr.,34,,4057,basel,1.0,35,1067,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1942_home,drahtzugstr.,45,,4057,basel,4.5,90,2200,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1695_immo,drahtzugstr.,45,,4057,basel,2.5,65,1980,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1019_home,drusbergstr.,62,,8053,zuerich,4.5,,7900,11147,8141,3006,5141,6006,559,562,570,443,468,518,680,805,832,808,767,711,570,564,542,665,459,359,265,5062,4243,680,1096,1,54,11
501_home,dubsstr.,30,,8003,zuerich,1.0,20,1950,20458,13644,6814,10342,10116,1102,801,605,512,727,2464,3465,2618,1888,1369,1179,990,828,606,493,349,218,154,90,13632,4694,384,1587,1,137,21
500_home,dubsstr.,30,,8003,zuerich,1.0,20,1790,20458,13644,6814,10342,10116,1102,801,605,512,727,2464,3465,2618,1888,1369,1179,990,828,606,493,349,218,154,90,13632,4694,384,1587,1,137,21
1559_flat,duebendorferstr,14,,8117,faellanden,2.5,43,1950,4735,3545,1190,2334,2401,281,285,284,234,207,238,300,408,400,364,372,308,241,215,237,169,110,54,28,2140,1951,171,450,0,21,2
1531_flat,duebendorfstr.,14,,8117,faellanden,2.5,43,2050,4735,3545,1190,2334,2401,281,285,284,234,207,238,300,408,400,364,372,308,241,215,237,169,110,54,28,2140,1951,171,450,0,21,2
1568_flat,duebendorfstr.,14,,8117,faellanden,2.5,40,1890,4735,3545,1190,2334,2401,281,285,284,234,207,238,300,408,400,364,372,308,241,215,237,169,110,54,28,2140,1951,171,450,0,21,2
265_flat,duerrenmattweg,88,,4123,allschwil,4.5,102,1850,21374,15295,6079,10324,11050,1182,1038,964,855,910,1192,1430,1602,1557,1533,1524,1476,1294,1077,1109,1022,793,550,266,9024,9010,1207,2060,4,62,7
1083_flat,duerrenrainstr.,7,,8422,pfungen,2.5,64,1590,3948,2953,995,1981,1967,193,247,216,218,230,256,262,310,303,316,340,291,223,137,147,125,70,45,19,1724,1747,115,352,0,10,0
222_flat,dufourstr.,49,,4052,basel,4.0,148,3040,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
607_home,dufourstr.,150,,8008,zuerich,2.0,,1700,16925,10654,6271,8159,8766,835,606,493,532,630,1418,1993,1801,1495,1342,1222,1047,852,708,658,515,388,229,161,9654,5032,525,1581,1,113,19
823_flat,ebisquare-str.,7,,6030,ebikon,2.5,63,1530,13997,10821,3176,6945,7052,826,720,688,639,761,1010,1085,1009,940,845,970,1027,885,702,651,502,385,216,136,6034,6265,624,1033,1,32,7
2658_home,ebnetstr.,6,,8406,winterthur,1.5,30,1990,13587,9203,4384,6879,6708,772,755,695,595,898,1240,1311,1196,1020,938,947,875,751,501,402,324,215,109,43,6789,5202,411,1152,1,28,4
1008_flat,ebruetistr.,1,,6043,adligenswil,2.5,,1400,5471,4852,619,2698,2773,273,281,311,332,273,211,229,294,379,372,435,424,362,370,347,269,177,91,41,2169,2634,216,429,0,21,2
2685_home,eckwiesenstr.,20,,8408,winterthur,5.0,94,1680,16440,11843,4597,8108,8332,947,868,803,747,918,1314,1420,1395,1160,1015,1120,1158,938,674,643,590,390,232,108,7697,6505,660,1534,2,35,7
833_immo,effingerstr.,109,,3008,bern,2.5,64,1360,10267,7574,2693,5089,5178,511,462,403,325,595,1199,1274,922,832,699,635,595,473,322,317,254,186,145,118,6117,2961,378,753,3,42,12
862_immo,effingerstr.,41,d,3008,bern,4.5,192,4740,10267,7574,2693,5089,5178,511,462,403,325,595,1199,1274,922,832,699,635,595,473,322,317,254,186,145,118,6117,2961,378,753,3,42,12
736_flat,effingerstr.,41,d,3008,bern,3.5,118,2990,10267,7574,2693,5089,5178,511,462,403,325,595,1199,1274,922,832,699,635,595,473,322,317,254,186,145,118,6117,2961,378,753,3,42,12
2227_home,effingerstr.,41,d,3008,bern,2.5,88,2230,10267,7574,2693,5089,5178,511,462,403,325,595,1199,1274,922,832,699,635,595,473,322,317,254,186,145,118,6117,2961,378,753,3,42,12
938_immo,effingerstr.,41,a,3008,bern,2.0,,1450,10267,7574,2693,5089,5178,511,462,403,325,595,1199,1274,922,832,699,635,595,473,322,317,254,186,145,118,6117,2961,378,753,3,42,12
2211_home,effingerstr.,16,,3008,bern,,,999,10267,7574,2693,5089,5178,511,462,403,325,595,1199,1274,922,832,699,635,595,473,322,317,254,186,145,118,6117,2961,378,753,3,42,12
1114_immo,efringerstr.,2,,4057,basel,1.0,29,1030,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1110_immo,efringerstr.,98,,4057,basel,3.0,64,1435,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1883_home,efringerstr.,98,,4057,basel,3.0,61,1440,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1687_immo,efringerstr.,7,,4057,basel,2.5,86,1690,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1113_immo,efringerstr.,2,,4057,basel,2.5,53,1560,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
504_immo,egelbergstr.,5,,3006,bern,3.0,,1980,18851,15242,3609,8814,10037,923,956,907,782,756,1161,1349,1518,1376,1332,1365,1408,1162,967,940,793,528,360,268,9414,6760,843,1729,0,91,13
557_immo,egelgasse,66,,3006,bern,3.0,69,1350,18851,15242,3609,8814,10037,923,956,907,782,756,1161,1349,1518,1376,1332,1365,1408,1162,967,940,793,528,360,268,9414,6760,843,1729,0,91,13
505_immo,egelgasse,76,,3006,bern,3.0,65,1360,18851,15242,3609,8814,10037,923,956,907,782,756,1161,1349,1518,1376,1332,1365,1408,1162,967,940,793,528,360,268,9414,6760,843,1729,0,91,13
527_flat,egelgasse,66,,3006,bern,3.0,,1350,18851,15242,3609,8814,10037,923,956,907,782,756,1161,1349,1518,1376,1332,1365,1408,1162,967,940,793,528,360,268,9414,6760,843,1729,0,91,13
923_home,eggbuehlstr.,1,,8050,zuerich,4.5,98,3458,29132,18270,10862,14904,14228,1640,1461,1297,1213,1543,3236,3651,2981,2439,1974,1729,1519,1111,868,724,619,482,370,275,16196,9608,892,2261,3,152,20
1367_flat,eggbuehlstr.,18,,8050,zuerich,4.5,110,3435,29132,18270,10862,14904,14228,1640,1461,1297,1213,1543,3236,3651,2981,2439,1974,1729,1519,1111,868,724,619,482,370,275,16196,9608,892,2261,3,152,20
214_flat,eggfluhstr.,12,,4054,basel,2.0,70,1390,18804,14238,4566,8709,10095,922,893,834,705,780,1113,1422,1368,1320,1228,1316,1446,1291,1037,951,849,574,473,282,8936,7006,938,1846,0,68,10
2098_home,eggfluhstr.,16,,4054,basel,,12,500,18804,14238,4566,8709,10095,922,893,834,705,780,1113,1422,1368,1320,1228,1316,1446,1291,1037,951,849,574,473,282,8936,7006,938,1846,0,68,10
1545_home,eggfluhstr.,12,,4054,basel,2.5,64,1400,18804,14238,4566,8709,10095,922,893,834,705,780,1113,1422,1368,1320,1228,1316,1446,1291,1037,951,849,574,473,282,8936,7006,938,1846,0,68,10
472_flat,egghoelzliweg,6,b,3074,muri,5.5,124,2620,6210,5178,1032,2988,3222,234,287,340,303,318,230,233,304,404,433,463,483,442,364,387,455,258,161,111,2492,2832,360,496,1,23,6
2063_home,egliseestr.,30,d,4058,basel,3.5,142,3710,25949,15973,9976,12917,13032,1401,1212,1036,988,1187,2099,2639,2512,2015,1573,1655,1609,1395,1203,1092,915,681,442,295,12920,9307,1161,2457,3,92,9
211_flat,egliseestr.,30,d,4058,basel,,243,3370,25949,15973,9976,12917,13032,1401,1212,1036,988,1187,2099,2639,2512,2015,1573,1655,1609,1395,1203,1092,915,681,442,295,12920,9307,1161,2457,3,92,9
1653_flat,eglistr.,5,,8942,oberrieden,3.5,78,1460,5122,3990,1132,2526,2596,252,238,273,225,218,221,263,306,348,387,406,390,333,295,285,284,189,149,60,2138,2269,257,440,0,17,1
735_home,eibenstr.,21,,8045,zuerich,2.0,,1990,11246,7783,3463,5771,5475,580,610,534,453,617,1076,1249,1095,927,829,728,620,478,350,343,279,232,144,102,6392,3656,327,794,1,70,6
725_home,eibenstr.,6,,8045,zuerich,3.5,65,1980,11246,7783,3463,5771,5475,580,610,534,453,617,1076,1249,1095,927,829,728,620,478,350,343,279,232,144,102,6392,3656,327,794,1,70,6
2425_home,eibenweg,16,,8404,winterthur,5.5,193,2950,20348,14516,5832,10184,10164,1280,1153,1082,937,1106,1611,1861,1820,1552,1364,1236,1268,1040,815,788,634,429,243,129,9861,8067,702,1665,1,42,8
1562_flat,eichelackerstr.,23,,8106,adlikon,3.5,84,1931,4798,3010,1788,2440,2358,309,264,268,267,307,410,407,413,356,317,320,336,229,198,170,124,75,22,6,2134,2141,131,387,0,4,0
1522_flat,eichelackerstr.,23,,8106,adlikon,4.5,102,2123,4798,3010,1788,2440,2358,309,264,268,267,307,410,407,413,356,317,320,336,229,198,170,124,75,22,6,2134,2141,131,387,0,4,0
992_flat,eichenspesstr.,12,,6010,kriens,4.5,106,1990,24453,19206,5247,11995,12458,1194,1146,1048,1011,1500,1665,1767,1724,1565,1500,1696,1846,1477,1223,1222,1123,882,573,291,10856,10096,1355,2088,1,43,9
447_flat,eichenweg,2,,3063,ittigen,2.5,66,1810,9845,7174,2671,4787,5058,539,503,453,423,464,538,612,716,713,608,680,724,585,553,528,473,334,244,155,4268,4087,548,922,2,16,2
