index_scraped,Strasse,Nummer,Letter,Postleitzahl,Ort,Anzahl Zimmer,Flaeche m2,Preis CHF,Total,Schweiz,Ausland,Mann,Frau,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90 und mehr,Ledig,Verheiratet,Verwitwet,Geschieden,Unverheiratet,In eingetrage-ner Partner-schaft,Aufgelöste Partnerschaft
,muelhauserstr.,95,,4056,basel,1.0,29,750,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
,muelhauserstr.,80,,4056,basel,1.0,30,840,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
,muelhauserstr.,146,,4056,basel,2.0,54,1570,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
,muelhauserstr.,30,,4056,basel,2.5,70,1540,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
,muelhauserstr.,112,,4056,basel,3.0,60,1500,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
,muellheimerstr,91,,4057,basel,1.5,50,1000,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
,muellheimerstr.,53,a,4057,basel,2.0,55,1360,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
,muellheimerstr.,140,,4057,basel,3.0,74,1735,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
,muellheimerstr.,151,,4057,basel,2.5,,1600,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
,muellheimerstr.,53,a,4057,basel,2.0,51,1370,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
,muellheimerstr.,140,,4057,basel,2.5,64,1750,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
,muellheimerstr.,151,,4057,basel,3.0,56,1600,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
,muellheimerstr.,53,a,4057,basel,2.0,70,1370,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
,muellheimerstr.,87,,4057,basel,2.0,51,1040,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
,muellheimerstr.,36,,4057,basel,2.0,64,1390,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
,muellheimerstr.,91,,4057,basel,1.5,50,1000,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
,muellheimerstr.,93,,4057,basel,2.0,50,1150,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
,muenchensteinerstr.,116,,4053,basel,2.5,81,1842,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,muenchensteinerstr.,117,,4053,basel,3.5,73,,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,muenchensteinerstr.,8,,4052,basel,3.0,72,1805,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
,muenchensteinerstr.,6,,4052,basel,1.5,55,1445,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
,muenchensteinerstr.,120,,4053,basel,1.0,37,950,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,muenchensteinerstr.,117,,4053,basel,,,610,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,muenchensteinerstr.,117,,4053,basel,2.5,,1930,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,muenchensteinerstr.,117,,4053,basel,4.5,171,2650,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,muenchensteinerstr.,116,,4053,basel,3.0,76,2034,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,muenchensteinerstr.,117,,4053,basel,1.5,63,1520,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,muenchensteinerstr.,4,,4052,basel,1.0,27,900,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
,muenstergasse,57,,3011,bern,3.0,73,2050,4787,3838,949,2468,2319,198,92,76,64,189,588,709,518,394,334,318,314,259,189,197,155,107,57,29,3029,1114,127,478,0,33,6
,muenstergasse,55,,3011,bern,2.0,60,1465,4787,3838,949,2468,2319,198,92,76,64,189,588,709,518,394,334,318,314,259,189,197,155,107,57,29,3029,1114,127,478,0,33,6
,muenstergasse,20,,3011,bern,3.5,80,2290,4787,3838,949,2468,2319,198,92,76,64,189,588,709,518,394,334,318,314,259,189,197,155,107,57,29,3029,1114,127,478,0,33,6
,muenstergasse,32,,3011,bern,7.5,220,5140,4787,3838,949,2468,2319,198,92,76,64,189,588,709,518,394,334,318,314,259,189,197,155,107,57,29,3029,1114,127,478,0,33,6
,muenstergasse,57,,3011,bern,2.0,53,1500,4787,3838,949,2468,2319,198,92,76,64,189,588,709,518,394,334,318,314,259,189,197,155,107,57,29,3029,1114,127,478,0,33,6
,muensterhof,9,,8001,zuerich,6.5,170,7891,5403,3702,1701,2874,2529,152,129,131,139,296,588,606,495,393,322,387,382,317,277,256,263,138,70,62,3173,1416,169,568,0,65,11
,muertschenstr.,27,,8048,zuerich,1.0,,2300,29427,18910,10517,15040,14387,1623,1171,1025,952,1412,2852,3659,3091,2468,1986,1787,1777,1365,1038,927,841,694,500,259,15729,9650,1139,2688,2,185,34
,muesmattstr.,48,,3012,bern,1.0,23,880,14314,11508,2806,6823,7491,836,550,435,372,612,1543,1970,1554,1150,877,821,839,647,553,507,400,301,195,152,8815,3884,427,1119,1,59,9
,muesmattstr.,48,,3012,bern,1.0,20,880,14314,11508,2806,6823,7491,836,550,435,372,612,1543,1970,1554,1150,877,821,839,647,553,507,400,301,195,152,8815,3884,427,1119,1,59,9
,muespacherstr.,65,,4055,basel,3.0,68,1600,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,muespacherstr.,48,,4055,basel,1.0,35,770,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,muespacherstr.,48,,4055,basel,1.0,26,730,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,muespacherstr.,42,,4055,basel,3.0,,1350,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,murbacherstr.,52,,4056,basel,3.5,69,1815,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
,murbacherstr.,51,,4056,basel,2.0,50,1390,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
,murbacherstr.,25,,6003,luzern,3.5,85,2350,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
,murbacherstr.,23,,4056,basel,5.0,111,2315,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
,murbacherstr.,51,,4056,basel,2.0,46,1390,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
,murbacherstr.,52,,4056,basel,3.0,,1790,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
,murbacherstr.,25,,6003,luzern,2.0,50,1590,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
,murifeldweg,8,,3006,bern,2.5,60,1550,18851,15242,3609,8814,10037,923,956,907,782,756,1161,1349,1518,1376,1332,1365,1408,1162,967,940,793,528,360,268,9414,6760,843,1729,0,91,13
,murifeldweg,59,,3006,bern,3.0,70,1780,18851,15242,3609,8814,10037,923,956,907,782,756,1161,1349,1518,1376,1332,1365,1408,1162,967,940,793,528,360,268,9414,6760,843,1729,0,91,13
,murifeldweg,8,,3006,bern,1.5,,900,18851,15242,3609,8814,10037,923,956,907,782,756,1161,1349,1518,1376,1332,1365,1408,1162,967,940,793,528,360,268,9414,6760,843,1729,0,91,13
,muristr.,88,,3006,bern,2.0,36,1480,18851,15242,3609,8814,10037,923,956,907,782,756,1161,1349,1518,1376,1332,1365,1408,1162,967,940,793,528,360,268,9414,6760,843,1729,0,91,13
,muristr.,88,,3006,bern,3.0,78,1870,18851,15242,3609,8814,10037,923,956,907,782,756,1161,1349,1518,1376,1332,1365,1408,1162,967,940,793,528,360,268,9414,6760,843,1729,0,91,13
,murtenstr.,143,b,3008,bern,2.0,50,1250,10267,7574,2693,5089,5178,511,462,403,325,595,1199,1274,922,832,699,635,595,473,322,317,254,186,145,118,6117,2961,378,753,3,42,12
,murtenstr.,147,,3008,bern,1.0,30,1830,10267,7574,2693,5089,5178,511,462,403,325,595,1199,1274,922,832,699,635,595,473,322,317,254,186,145,118,6117,2961,378,753,3,42,12
,murtenstr.,260,,3027,bern,3.5,68,1420,13359,7821,5538,6611,6748,743,668,607,583,826,1032,1109,972,874,783,875,912,841,663,605,568,362,225,111,6108,5226,686,1300,2,32,3
,murtenstr.,147,,3008,bern,1.0,25,1440,10267,7574,2693,5089,5178,511,462,403,325,595,1199,1274,922,832,699,635,595,473,322,317,254,186,145,118,6117,2961,378,753,3,42,12
,murtenstr.,143,b,3008,bern,2.0,39,1350,10267,7574,2693,5089,5178,511,462,403,325,595,1199,1274,922,832,699,635,595,473,322,317,254,186,145,118,6117,2961,378,753,3,42,12
,murtenstr.,147,,3008,bern,3.5,90,2090,10267,7574,2693,5089,5178,511,462,403,325,595,1199,1274,922,832,699,635,595,473,322,317,254,186,145,118,6117,2961,378,753,3,42,12
,murtenstr.,1,,3008,bern,2.0,58,1740,10267,7574,2693,5089,5178,511,462,403,325,595,1199,1274,922,832,699,635,595,473,322,317,254,186,145,118,6117,2961,378,753,3,42,12
,museggstr.,3,,6004,luzern,2.0,60,1720,9445,7274,2171,4533,4912,402,321,383,328,528,892,973,822,735,694,693,580,516,445,367,288,211,158,109,5417,2818,349,815,0,42,3
,museggstr.,25,,6004,luzern,1.0,30,1070,9445,7274,2171,4533,4912,402,321,383,328,528,892,973,822,735,694,693,580,516,445,367,288,211,158,109,5417,2818,349,815,0,42,3
,museggstr.,25,,6004,luzern,1.0,,1050,9445,7274,2171,4533,4912,402,321,383,328,528,892,973,822,735,694,693,580,516,445,367,288,211,158,109,5417,2818,349,815,0,42,3
,myrtenweg,33,,3018,bern,2.0,47,1100,17925,11755,6170,8625,9300,952,885,757,690,991,1377,1462,1335,1183,1059,1120,1209,1021,848,793,825,621,487,310,8245,6601,1113,1920,0,39,7
,naefelserstr.,20,,4055,basel,2.0,57,1130,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,naglerwiesenstr.,58,,8049,zuerich,2.5,67,1795,23603,17612,5991,11546,12057,1337,1239,997,860,1216,1578,1958,2176,1907,1677,1590,1393,1169,1019,978,941,699,517,352,12444,8017,1072,1929,1,123,17
,,,,4051,basel,2.5,68,1860,9454,6096,3358,4616,4838,358,318,274,282,383,726,895,817,699,652,690,674,564,456,473,432,309,233,219,4881,2979,499,1013,2,71,9
,,,,8408,winterthur,6.5,,2815,16440,11843,4597,8108,8332,947,868,803,747,918,1314,1420,1395,1160,1015,1120,1158,938,674,643,590,390,232,108,7697,6505,660,1534,2,35,7
,,,,8046,zuerich,1.0,17,980,25505,17085,8420,12680,12825,1487,1594,1295,1137,1592,2075,2308,2106,2057,1764,1594,1511,1196,989,849,741,585,414,211,12534,9620,992,2259,3,80,16
,,,,4054,basel,3.5,106,1850,18804,14238,4566,8709,10095,922,893,834,705,780,1113,1422,1368,1320,1228,1316,1446,1291,1037,951,849,574,473,282,8936,7006,938,1846,0,68,10
,,,,8408,winterthur,3.5,90,2400,16440,11843,4597,8108,8332,947,868,803,747,918,1314,1420,1395,1160,1015,1120,1158,938,674,643,590,390,232,108,7697,6505,660,1534,2,35,7
,,,,8400,winterthur,3.5,,,40541,31889,8652,19923,20618,1972,1774,1706,1554,2258,4048,4257,3338,2832,2529,2738,2590,2036,1640,1453,1299,1073,827,617,21350,13547,1903,3606,1,117,17
,,,,8037,zuerich,1.0,20,950,16065,11680,4385,7898,8167,895,619,502,383,535,1530,2197,1947,1555,1146,1068,927,733,531,444,357,260,225,211,10244,3813,519,1337,0,129,23
,,,,8400,winterthur,2.5,,,40541,31889,8652,19923,20618,1972,1774,1706,1554,2258,4048,4257,3338,2832,2529,2738,2590,2036,1640,1453,1299,1073,827,617,21350,13547,1903,3606,1,117,17
,,,,8051,zuerich,1.0,12,1030,22582,13610,8972,11159,11423,1290,1151,952,928,1417,2166,2292,1894,1722,1419,1384,1313,1115,914,758,632,542,403,290,10968,8130,1017,2383,2,67,15
,,,,4052,basel,5.5,157,5430,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
,,,,4052,basel,5.5,212,6400,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
,,,,8404,winterthur,4.5,120,2660,20348,14516,5832,10184,10164,1280,1153,1082,937,1106,1611,1861,1820,1552,1364,1236,1268,1040,815,788,634,429,243,129,9861,8067,702,1665,1,42,8
,,,,8051,zuerich,1.0,20,1328,22582,13610,8972,11159,11423,1290,1151,952,928,1417,2166,2292,1894,1722,1419,1384,1313,1115,914,758,632,542,403,290,10968,8130,1017,2383,2,67,15
,,,,4052,basel,6.5,150,3850,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
,,,,8051,zuerich,1.0,16,1030,22582,13610,8972,11159,11423,1290,1151,952,928,1417,2166,2292,1894,1722,1419,1384,1313,1115,914,758,632,542,403,290,10968,8130,1017,2383,2,67,15
,,,,8008,zuerich,4.0,,3000,16925,10654,6271,8159,8766,835,606,493,532,630,1418,1993,1801,1495,1342,1222,1047,852,708,658,515,388,229,161,9654,5032,525,1581,1,113,19
,,,,8051,zuerich,1.0,16,966,22582,13610,8972,11159,11423,1290,1151,952,928,1417,2166,2292,1894,1722,1419,1384,1313,1115,914,758,632,542,403,290,10968,8130,1017,2383,2,67,15
,,,,8408,winterthur,1.5,36,1200,16440,11843,4597,8108,8332,947,868,803,747,918,1314,1420,1395,1160,1015,1120,1158,938,674,643,590,390,232,108,7697,6505,660,1534,2,35,7
,,,,4051,basel,1.0,46,1350,9454,6096,3358,4616,4838,358,318,274,282,383,726,895,817,699,652,690,674,564,456,473,432,309,233,219,4881,2979,499,1013,2,71,9
,,,,8406,winterthur,3.5,,2100,13587,9203,4384,6879,6708,772,755,695,595,898,1240,1311,1196,1020,938,947,875,751,501,402,324,215,109,43,6789,5202,411,1152,1,28,4
,,,,8052,zuerich,1.0,19,1160,20193,12422,7771,10329,9864,1198,1133,886,822,1229,1697,2009,1784,1666,1377,1319,1209,916,818,676,614,413,283,144,9891,7558,706,1941,1,83,12
,,,,4053,basel,2.5,,2690,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,,,,8404,winterthur,,20,650,20348,14516,5832,10184,10164,1280,1153,1082,937,1106,1611,1861,1820,1552,1364,1236,1268,1040,815,788,634,429,243,129,9861,8067,702,1665,1,42,8
,,,,8045,zuerich,3.5,65,1980,11246,7783,3463,5771,5475,580,610,534,453,617,1076,1249,1095,927,829,728,620,478,350,343,279,232,144,102,6392,3656,327,794,1,70,6
,,,,8404,winterthur,,11,600,20348,14516,5832,10184,10164,1280,1153,1082,937,1106,1611,1861,1820,1552,1364,1236,1268,1040,815,788,634,429,243,129,9861,8067,702,1665,1,42,8
,,,,4051,basel,1.0,50,1380,9454,6096,3358,4616,4838,358,318,274,282,383,726,895,817,699,652,690,674,564,456,473,432,309,233,219,4881,2979,499,1013,2,71,9
,,,,4052,basel,2.5,90,2150,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
,,,,8038,zuerich,2.0,54,1950,17497,12497,5000,8333,9164,1057,922,691,623,742,1264,1760,1762,1519,1215,1132,999,860,649,596,596,431,375,304,9408,5686,761,1554,1,79,7
,,,,4052,basel,4.5,110,2980,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
,,,,8400,winterthur,2.0,60,1200,40541,31889,8652,19923,20618,1972,1774,1706,1554,2258,4048,4257,3338,2832,2529,2738,2590,2036,1640,1453,1299,1073,827,617,21350,13547,1903,3606,1,117,17
,,,,8400,winterthur,4.5,,,40541,31889,8652,19923,20618,1972,1774,1706,1554,2258,4048,4257,3338,2832,2529,2738,2590,2036,1640,1453,1299,1073,827,617,21350,13547,1903,3606,1,117,17
,,,,8400,winterthur,1.5,31,900,40541,31889,8652,19923,20618,1972,1774,1706,1554,2258,4048,4257,3338,2832,2529,2738,2590,2036,1640,1453,1299,1073,827,617,21350,13547,1903,3606,1,117,17
,,,,8409,winterthur,5.5,133,3850,3213,2566,647,1589,1624,201,226,211,174,171,213,253,304,282,215,193,204,175,127,102,90,36,28,8,1532,1378,80,220,0,2,1
,,,,8044,zuerich,4.5,138,5500,11174,7642,3532,5364,5810,626,655,657,492,496,533,733,799,951,904,878,741,582,507,472,489,347,200,112,5443,4418,420,811,0,77,5
,,,,4051,basel,3.5,80,2500,9454,6096,3358,4616,4838,358,318,274,282,383,726,895,817,699,652,690,674,564,456,473,432,309,233,219,4881,2979,499,1013,2,71,9
,,,,8008,zuerich,2.5,60,2700,16925,10654,6271,8159,8766,835,606,493,532,630,1418,1993,1801,1495,1342,1222,1047,852,708,658,515,388,229,161,9654,5032,525,1581,1,113,19
,,,,8045,zuerich,1.0,23,1250,11246,7783,3463,5771,5475,580,610,534,453,617,1076,1249,1095,927,829,728,620,478,350,343,279,232,144,102,6392,3656,327,794,1,70,6
,,,,8051,zuerich,3.0,83,1800,22582,13610,8972,11159,11423,1290,1151,952,928,1417,2166,2292,1894,1722,1419,1384,1313,1115,914,758,632,542,403,290,10968,8130,1017,2383,2,67,15
,,,,4051,basel,3.5,120,2780,9454,6096,3358,4616,4838,358,318,274,282,383,726,895,817,699,652,690,674,564,456,473,432,309,233,219,4881,2979,499,1013,2,71,9
,,,,8006,zuerich,2.5,,2470,18336,12771,5565,9032,9304,969,756,679,562,889,1732,2331,1840,1581,1327,1276,1020,782,659,608,553,343,252,177,11183,5239,480,1261,1,147,25
,,,,8008,zuerich,3.5,83,5290,16925,10654,6271,8159,8766,835,606,493,532,630,1418,1993,1801,1495,1342,1222,1047,852,708,658,515,388,229,161,9654,5032,525,1581,1,113,19
,,,,8045,zuerich,1.0,22,1250,11246,7783,3463,5771,5475,580,610,534,453,617,1076,1249,1095,927,829,728,620,478,350,343,279,232,144,102,6392,3656,327,794,1,70,6
,,,,4053,basel,4.5,105,2090,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,,,,8404,winterthur,4.5,72,1550,20348,14516,5832,10184,10164,1280,1153,1082,937,1106,1611,1861,1820,1552,1364,1236,1268,1040,815,788,634,429,243,129,9861,8067,702,1665,1,42,8
,,,,6004,luzern,3.5,,1920,9445,7274,2171,4533,4912,402,321,383,328,528,892,973,822,735,694,693,580,516,445,367,288,211,158,109,5417,2818,349,815,0,42,3
,,,,8006,zuerich,2.0,58,2800,18336,12771,5565,9032,9304,969,756,679,562,889,1732,2331,1840,1581,1327,1276,1020,782,659,608,553,343,252,177,11183,5239,480,1261,1,147,25
,,,,4053,basel,3.5,81,1835,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,,,,8032,zuerich,1.0,15,1050,17958,12875,5083,8544,9414,889,792,720,624,784,1337,1779,1658,1458,1322,1355,1140,900,822,716,628,447,337,250,10064,5638,652,1471,3,111,19
,,,,6004,luzern,3.5,78,1900,9445,7274,2171,4533,4912,402,321,383,328,528,892,973,822,735,694,693,580,516,445,367,288,211,158,109,5417,2818,349,815,0,42,3
,,,,4053,basel,2.0,50,1295,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,,,,8406,winterthur,2.5,74,1800,13587,9203,4384,6879,6708,772,755,695,595,898,1240,1311,1196,1020,938,947,875,751,501,402,324,215,109,43,6789,5202,411,1152,1,28,4
,,,,4052,basel,1.0,11,860,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
,,,,4053,basel,2.0,53,1425,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,,,,4051,basel,2.5,70,1580,9454,6096,3358,4616,4838,358,318,274,282,383,726,895,817,699,652,690,674,564,456,473,432,309,233,219,4881,2979,499,1013,2,71,9
,,,,8044,zuerich,7.0,220,6504,11174,7642,3532,5364,5810,626,655,657,492,496,533,733,799,951,904,878,741,582,507,472,489,347,200,112,5443,4418,420,811,0,77,5
,,,,8046,zuerich,1.0,17,930,25505,17085,8420,12680,12825,1487,1594,1295,1137,1592,2075,2308,2106,2057,1764,1594,1511,1196,989,849,741,585,414,211,12534,9620,992,2259,3,80,16
